,actual,LGBM
228496,86.83,98.01219202036961
318254,69.0,71.54848930940256
168876,75.0,107.04809094563541
267897,75.0,120.74244053107036
33423,145.82,144.50203527797413
271309,185.0,180.1577730878355
193916,250.0,232.90974666757634
200068,105.43,115.8025327895275
280333,500.0,486.7250939905867
179725,680.0,662.1110310086578
233095,350.0,342.61316296578894
214361,125.0,184.36167747942446
86006,218.0,212.36136557038327
25738,130.0,158.20943570585183
128996,160.0,144.90552864097825
288223,225.0,198.5964602602995
67197,565.5,544.3451205551543
230322,99.0,133.78623708753284
96291,497.5,475.6858135353789
208929,119.93,203.26708750378893
370754,515.5,494.9892224945204
419132,240.0,200.3523522535114
244966,200.0,191.4617884876657
103820,127.5,162.01771570483209
247090,180.0,176.23612253222717
321564,89.0,84.55261071491306
29399,510.0,497.2503368061041
393711,142.5,128.76979778643758
159565,585.0,575.5770818548943
255537,200.0,167.6172891662183
325184,100.0,99.81587510851362
289690,142.45,160.53823012842045
387602,50.0,108.05471318374802
391598,220.75,218.93459991960484
390553,160.0,141.46448883187844
20900,142.0,217.35666444938371
45152,75.0,148.6150139194382
302168,332.81,337.7894001313765
142214,195.0,231.49460713930162
211996,150.0,179.83265972108245
390927,283.35,278.2710062163409
284500,0.0,0.5960300366201133
33142,162.0,170.38327725256082
49851,280.0,178.48334996527012
377192,160.0,122.2725008626891
182534,125.0,147.64204713389847
259168,350.0,343.3170506934686
326636,450.0,445.3113168843291
272477,215.0,211.37616090942484
1043,0.0,-2.7287377955144163
13671,88.0,122.58166918480923
166318,422.5,427.3086605543739
74075,210.0,169.25416835422547
281553,75.0,221.4579362420557
240097,247.19,220.74899517884222
313139,100.0,140.63763958513127
92700,360.0,332.8143226238362
175954,200.0,183.33459938515566
89862,252.0,348.28438924890213
271557,250.0,190.1356477843336
141811,212.0,167.3721147889359
410932,154.03,164.74431513793164
263950,200.0,191.17615858047802
258319,200.0,132.30033854552832
39735,215.0,262.9309341294365
164284,567.75,561.5311713772102
143275,0.0,0.5357373155578357
36279,117.5,116.19572378326974
121499,90.0,87.40069734673631
302458,160.0,137.4375441603398
411886,660.0,612.5360169034051
278545,85.0,184.58674450263499
420272,120.0,124.94625703198511
333852,362.5,343.33131536773004
130177,297.19,291.8234671173111
101275,179.0,149.91068875225525
377985,158.46,119.30669590176103
176215,195.99,156.7984359162104
383409,413.0,413.6841702074612
290119,90.0,206.78801544929186
400861,200.0,169.4996958361167
370416,75.0,275.8548425046593
99815,240.0,188.28162085592936
144582,125.0,150.33705875194232
102160,248.0,221.83252434124634
255913,200.0,172.94990694787805
218458,130.0,107.46048188998755
237359,575.0,559.0484583303007
46766,75.0,188.38075178576455
276111,633.25,617.0251715101632
363254,350.0,345.791599778066
388421,564.0,559.5229955995143
265672,370.0,365.1744432325004
100942,358.0,310.10293265353823
368067,515.0,517.046953500749
258924,435.8,429.1776402201986
261641,600.0,608.8266839526013
155639,160.0,149.56827734984617
292237,240.0,215.64605854738596
58671,625.0,615.7838965986952
16259,140.0,129.89488897075657
244247,245.0,246.21441034469507
387558,300.0,299.73735906646834
89664,430.3,423.7115988761584
280259,90.0,116.72553086400032
335772,233.03,237.98128918486202
46725,53.75,173.93788752937584
24016,606.47,613.7522928191254
308283,210.0,157.49923067409264
296253,124.42,138.03005018428368
268950,100.0,90.39795920278748
137011,145.0,151.02156825062895
58379,661.68,631.7253019356399
184296,567.5,548.2634142562316
405570,301.0,302.68861226905176
248067,350.0,342.96590842237254
338616,250.0,244.24832877808456
123857,145.0,176.28323906365682
384085,160.0,140.45730058542148
273587,375.0,324.85622567636335
419639,208.28,145.2390887434656
189651,192.2,178.46222066908265
98260,265.0,248.47833377479432
173557,200.0,171.2920482669152
281458,86.0,103.11198399197002
89830,248.0,181.44856743020824
40748,220.0,228.8289648690502
421749,240.0,207.8975974962841
375502,187.5,181.3289128475775
75579,150.0,179.48689604775942
188389,140.0,155.51720550593012
60343,120.0,143.90328337253442
2424,120.0,189.14690190588186
216227,122.5,141.63250969403254
215008,290.96,285.96932006519205
396888,35.0,117.37848453074375
204028,150.0,170.53163480792648
146376,315.0,200.09370906389879
31039,267.5,222.53301485958596
274853,247.5,218.9545188930551
297226,154.5,122.72315206397606
29989,235.0,192.20800490033238
195749,230.0,218.99212458286516
224767,110.0,102.32709817631597
129146,199.7,182.17660222392036
86773,335.0,320.2952565706717
232626,200.0,184.5539950060574
306137,115.0,154.67427885265516
264400,163.0,157.2889152431634
207709,75.0,139.02304923943666
426473,170.45,197.12324958307082
202816,180.0,167.67548599878836
143242,243.0,223.84218861154116
21133,84.95,131.78607250704601
379586,75.0,87.31526567051421
122698,85.0,149.00955778284407
399202,85.0,121.34510288829904
20920,160.0,243.9154379773298
317536,175.0,143.27938525014943
242995,155.0,149.95012140590202
205486,250.0,229.66046409559576
260472,0.0,2.00618245455297
189676,168.0,157.9864267637327
15627,450.0,424.7252225887959
59106,125.0,255.3491435173939
388806,55.0,281.74660024091435
390989,150.0,144.51022667196506
253326,0.0,1.8348602928046434
377380,140.0,118.05807808669479
376197,235.0,185.53730131939386
273011,154.0,151.12875033330482
43378,276.0,188.18431563006155
297263,0.0,0.6298298846837774
17888,426.0,418.06015180038366
386812,585.95,583.34864959585
27457,347.5,346.86736303751246
205804,425.0,426.17305662208236
249223,412.5,414.3694336002336
334161,0.0,1.6754027966005849
320451,90.0,85.81516217816569
326755,125.0,126.347715663242
409158,125.0,125.77020865207096
74896,661.0,658.4300530627314
127342,160.0,137.5054677211743
107125,255.0,250.97179674058853
256383,379.0,378.5489506899455
368576,200.0,145.73400218376378
18850,69.0,118.00807044024029
144271,205.0,193.6192073693056
257845,200.0,164.78015811065836
42997,174.0,182.54950999186136
303386,105.0,151.97739072247902
295337,196.85,175.68992563707567
125278,225.0,190.24396587412818
179243,432.5,422.60216494503857
361907,500.0,482.444664029813
128456,0.0,5.812925013400131
400738,160.0,156.07709471714102
234701,135.0,143.62600525816742
315033,69.0,72.01515885117915
418427,290.0,268.1354688447732
263745,475.0,469.4505898004315
406334,295.25,275.90023604965495
390814,75.0,101.16895453470636
257217,623.0,616.9111610499268
220426,226.0,230.14844342249464
148811,325.0,318.0633695347017
402087,110.0,116.26408665458213
369604,250.0,211.2255371914018
322511,95.0,87.72927863229029
270878,200.0,92.80644690527227
19211,479.0,462.22834647568294
57800,357.5,201.2991160334907
318997,100.0,96.65111735219993
157911,120.0,152.2455549963602
424485,337.5,303.0709809587013
168789,240.5,249.73282880951538
224385,189.0,168.32410675188777
187924,0.0,1.4006446498246328
240647,200.0,179.88138969107717
170844,135.0,154.65482153827753
351578,75.0,174.9765213583663
135615,555.0,518.4496635193138
395644,95.0,376.4701810149212
59257,512.75,511.90813920682797
372076,250.0,227.00346577801852
219972,150.0,149.50203350343853
297102,446.82,429.5597714841105
417851,150.0,143.92638041565505
299161,0.0,1.4504359606346267
331472,275.0,271.75019779095976
212842,49.95,154.11025304383108
156790,125.0,146.59172087004063
307661,0.0,1.2848146517985521
261792,200.0,192.51518049836943
259206,199.75,159.56386283968556
34638,305.0,188.83779344090388
242214,712.5,688.1891836759474
424014,286.25,276.0739277551205
422558,170.0,166.84463941971384
174363,587.5,587.1154909586143
291290,100.0,175.9843723951782
159130,348.5,342.55951329140726
118793,299.0,246.53325548904516
26389,651.25,651.0183415139312
140666,248.36,206.96736363302315
176526,150.0,149.4784754604354
168323,455.0,436.7003241516989
237291,125.0,159.26412814927104
9610,134.0,174.72159519260617
246528,148.0,158.91304795324993
238248,97.5,236.73991189804792
287278,0.0,1.886395279506693
88748,227.0,184.1322526620397
127652,352.5,347.9917659815027
286035,0.0,-0.02991738675752539
65208,455.25,438.28352778333635
375954,152.8,162.9215429779567
365337,473.71,476.55519255975526
256922,95.0,134.34064826813542
262608,200.0,193.88001142209563
28792,225.0,257.0969999691453
381617,392.0,392.4858630610589
198133,65.0,161.05847045036708
173792,350.0,347.31362458923985
243789,120.0,130.30243527472456
143514,195.0,153.6477524298576
290104,134.0,163.6082639590904
178187,85.0,11.330757461376253
199511,350.0,342.0851897757247
229034,400.0,396.04039986110877
70984,300.0,150.59519864906164
155700,95.0,142.80137023288142
59777,350.0,298.5484572596746
392768,200.0,132.8720606688049
36906,115.0,190.92864205352535
10936,570.0,558.3156232297558
36153,165.0,268.0835645602186
106264,200.0,135.2204903325711
14870,288.0,173.22446722321513
291799,165.5,167.95956741470815
239914,267.0,253.27064523367744
113622,75.0,63.480056057178594
379307,150.0,118.92332531649235
319501,125.0,126.09235582293313
298771,562.5,556.2349941663157
293463,369.5,355.4864549349137
301965,400.0,346.11025983663245
161247,129.81,115.92860956837606
16507,195.0,173.55099430717485
207564,250.0,224.17459143536195
303790,85.3,135.47347531939997
255000,188.98,250.29001382894208
388595,382.44,368.2001286510661
416159,51.85,95.13881185772263
91751,320.14,250.21774690253406
383294,388.0,388.64321682456875
66279,90.0,107.42404423905388
217565,250.0,236.46593048744737
64911,95.0,162.29810540932203
33337,355.0,213.15609816320864
180420,95.0,140.04759053388923
181339,350.0,345.459688670616
85103,286.0,196.35589496142418
364993,286.52,290.5599345326974
337959,301.33,311.7182274755092
202160,207.5,195.49108572962416
242328,692.5,669.1374391083218
6050,200.0,158.63014397536986
32248,239.0,235.13327186999516
132616,200.0,155.60970041044993
420007,290.0,258.57046407603275
252679,280.0,269.2389837276402
157026,152.5,221.81818389392674
229374,600.0,605.7805142894158
412360,240.0,242.032233576717
375992,95.0,130.82021169408372
404775,397.0,382.78602356404815
405157,360.0,382.1819160135169
203828,385.0,389.09182425073
228093,350.0,350.08326572904423
63889,285.0,265.18098171335737
407394,250.0,212.63497850863536
304746,111.0,115.70956272840489
169360,195.0,197.27448802422825
323136,175.0,159.74987638638336
130320,450.0,379.5781759206346
35342,158.47,128.29608379531632
9788,275.0,292.4043695304879
234667,200.0,174.17620940252914
8364,314.0,208.44575392272327
4191,172.0,221.17946744215158
243371,112.0,150.66824958064552
426373,70.0,97.15476811151238
337338,170.0,159.77067525410808
366447,200.0,150.26505611687554
229907,360.63,357.2906796827827
290762,230.01,139.60648837101368
82680,200.0,166.88593205563893
212222,660.0,653.1148237166063
369317,125.0,165.6341754059677
199569,190.0,150.25166556809813
402926,95.0,112.71030262061159
315920,85.0,83.01847894325972
53468,150.0,264.75793020932855
26732,120.0,250.13106760666236
224903,450.0,445.7121232873311
239381,113.7,187.8426121078553
86674,180.5,222.06728014401875
148050,193.67,151.67145897410478
273365,715.0,704.7844160671066
398780,160.0,132.47136113413455
355622,148.5,213.46182081230572
383517,85.0,104.04000394445838
100422,221.5,198.6038943806337
104700,85.0,77.77027211747692
33314,162.5,177.95765006579117
221473,0.0,1.5087350754304696
188219,80.0,99.23114939846847
241300,570.5,561.2640281475497
2042,125.0,364.85447600132574
102140,297.5,202.98627748021823
285562,0.0,0.19774428089666998
313522,200.0,161.4310140324264
426608,0.0,-0.2964682074072737
95734,170.0,212.47439019644517
265461,187.5,179.9333000327174
102752,150.0,184.89789107679493
74135,577.0,565.4428148266753
12527,95.0,171.15390970800172
245212,686.0,681.2818736195262
392854,440.0,432.35541552423103
49592,131.5,177.74546566499887
66829,281.0,214.12484393204304
259209,350.0,334.40877566344375
157333,200.0,181.25914113704016
297420,0.0,1.806723506681401
398254,150.0,133.62533049647215
340422,211.69,130.97672326439871
362638,450.0,426.5297321844668
106649,385.0,385.98899762738694
175779,200.0,141.80525912464833
58444,224.0,207.12700674428848
421421,195.0,142.75998036838726
410352,175.0,161.62855100632868
50842,304.0,204.54031673434034
183630,426.0,423.60069761160594
201116,135.0,148.37076001700774
323108,150.0,158.85002127299646
284161,490.0,478.9525637594289
116438,95.0,105.61801966871975
39320,127.5,162.66935623984438
233522,350.0,339.3790477210374
286630,225.0,191.59988039518777
92008,250.0,308.95914900397
385252,69.95,99.50776453226842
216114,200.0,168.62063212500385
88254,395.0,397.58083400471105
230355,380.0,365.820072144725
117019,360.0,231.5418006811707
97298,185.0,236.9929339845486
161132,300.0,281.4910041859124
41782,160.0,287.6527251928096
189735,236.5,241.47617852379446
188587,200.0,147.64830498360195
244459,682.5,630.539344842723
139206,105.0,130.4581561139999
162092,390.0,388.9024042599637
198223,475.0,470.5335054769405
402673,134.95,118.87348724914
3717,155.5,210.74620619177378
41817,350.5,271.47240313283635
371908,702.17,693.5199489374297
182454,475.5,460.2611020268155
226047,535.0,517.4400417746577
238494,249.6,189.08438131787085
297224,190.0,154.4830388187404
290979,150.0,233.76010618339555
235474,98.0,98.28748637364227
369586,648.72,600.0559189619928
188767,199.5,159.9196882230984
9004,82.0,154.4348071917768
26015,170.0,202.87224018272545
339462,240.0,174.20433992132465
19355,229.0,141.16422844879693
200568,225.0,172.9373770839661
54142,336.35,269.4920480680686
268062,80.0,81.35644842939139
265111,165.0,178.08344641497476
198273,225.0,409.3769356876726
195890,260.0,270.3298782103555
3900,210.0,224.81736875955292
272788,95.0,137.94882829035564
242870,241.69,232.01739206905927
417957,157.5,133.14742592662952
244587,185.0,150.0248414149995
89493,313.0,293.4044910829556
31909,495.0,497.75647087210507
273238,231.88,215.40861772593502
383640,500.0,504.39640868024264
418518,300.0,290.3691289601088
29335,360.0,345.1997832956019
56034,167.5,138.94092342859253
69085,300.0,295.04212190879093
27834,577.0,575.9688833711213
19444,121.0,137.15055070766198
69689,120.0,118.10571888693231
407416,165.0,162.73313984601444
230910,280.0,271.6743560458009
271941,239.5,225.9031753337752
307785,125.0,107.51729772185415
97637,85.0,156.82586871020592
193920,200.0,157.66400978218843
308906,100.0,121.82078377162668
137227,200.0,156.1531957914952
414087,180.0,456.18487801555864
396387,300.0,304.98400148343734
6856,95.0,163.04472018987937
49860,230.0,204.52451005628228
421117,383.0,372.56153879187184
269104,200.0,151.32970906946719
201254,198.05,179.05187143556358
392884,120.0,101.18919714973758
202255,250.0,181.38896728607926
275154,125.0,115.8600517400118
35034,150.0,604.2806515702817
368354,195.0,132.01352075794497
296370,225.0,202.27168808803248
201787,150.0,177.77260186276672
414984,106.25,167.49030575556733
305375,250.0,192.6271795433046
301189,240.0,201.02945608685303
363790,125.0,145.3692628667161
39502,140.0,180.52073699523123
229231,495.0,494.9217075611844
226732,325.0,328.6124396629789
284690,0.0,-0.4914394357263287
402232,151.0,134.59292336736706
11040,165.0,179.795350408144
258286,85.0,122.8960111127781
4762,237.0,184.01725889360446
29117,360.0,332.94638238211655
135906,75.0,602.9520438022766
326299,575.0,316.8624263145395
264138,191.8,161.87347711783386
1125,375.0,442.80058966359815
203611,457.5,459.51082175917145
371884,0.0,-3.0599724483706168
146571,492.5,484.5284495515835
261631,182.5,362.49773619236265
419496,149.97,142.1891309912444
205802,250.0,182.26222502948676
138653,363.8,366.21139937366513
204650,332.5,331.1057964579871
381471,462.0,465.63252769169384
89640,170.0,199.91908377360693
265015,300.0,273.21066321195906
229038,350.0,341.6843733786942
274007,475.0,475.9369941895669
286227,289.95,271.2193811589753
421869,115.0,147.11432205313133
89925,59.0,194.2971205284768
340391,293.8,268.93336498487594
325917,100.0,98.84927472140077
370734,75.0,102.60305039076056
220570,200.0,147.70724140439614
366168,75.0,104.34974041583699
279915,235.5,193.201612561728
179180,245.67,162.35970588014789
287885,165.0,140.05685823214134
198417,120.0,122.00511158806819
